#;DATETIME;iDay;OPEN;HIGH;LOW;CLOSE;5-Costf L;6-200DMA
17652;1314802800;740;1.44486;1.44551;1.44288;1.44407;0.08278685;1.39900355
17651;1314806400;740;1.44409;1.44456;1.44309;1.44396;0.08394277;1.39900355
17650;1314810000;740;1.44408;1.44441;1.43946;1.4397;0.07541154;1.39900355
17649;1314813600;740;1.43975;1.44323;1.43975;1.44041;0.07913719;1.39900355
17648;1314817200;740;1.44041;1.44153;1.44005;1.44092;0.07815146;1.39900355
17647;1314820800;740;1.44098;1.4413;1.43676;1.43702;0.06985985;1.39900355
17646;1314824400;740;1.437;1.43822;1.43581;1.43818;0.07567898;1.39900355
17645;1314828000;740;1.43817;1.43836;1.4364;1.43645;0.06853006;1.39900355
17644;1314831600;740;1.43639;1.43785;1.43632;1.43683;0.0694515;1.39900355
17643;1314835200;739;1.43687;1.43853;1.43676;1.43788;0.0753679;1.39952095
17642;1314838800;739;1.43783;1.43802;1.43694;1.4372;0.07355274;1.39952095
17641;1314842400;739;1.43723;1.43759;1.43572;1.43634;0.07780888;1.39952095
17640;1314846000;739;1.43631;1.43676;1.43547;1.43593;0.07661237;1.39952095
17639;1314849600;739;1.43593;1.4377;1.43534;1.43739;0.08155755;1.39952095
17638;1314853200;739;1.43738;1.43757;1.4368;1.43738;0.07692468;1.39952095
17637;1314856800;739;1.43736;1.43754;1.43632;1.43659;0.07393202;1.39952095
17636;1314860400;739;1.43656;1.43763;1.43642;1.43648;0.07260804;1.39952095
17635;1314864000;739;1.43645;1.43723;1.43564;1.43681;0.07222249;1.39952095
17634;1314867600;739;1.43679;1.43726;1.43535;1.43631;0.07395339;1.39952095
17633;1314871200;739;1.4363;1.43663;1.42898;1.4301;0.0610237;1.39952095
17632;1314874800;739;1.43011;1.43109;1.42852;1.42997;0.05777044;1.39952095
17631;1314878400;739;1.42997;1.43005;1.4262;1.42826;0.05494098;1.39952095
17630;1314882000;739;1.42825;1.42858;1.42657;1.42796;0.05792179;1.39952095
17629;1314885600;739;1.428;1.42885;1.42677;1.42677;0.05677159;1.39952095
17628;1314889200;739;1.42678;1.43018;1.42661;1.42999;0.06390254;1.39952095
17627;1314892800;739;1.43;1.43048;1.42814;1.42896;0.06020462;1.39952095
17626;1314896400;739;1.42895;1.43147;1.42254;1.42497;0.05141863;1.39952095
17625;1314900000;739;1.42497;1.42838;1.42437;1.42817;0.0583474;1.39952095
17624;1314903600;739;1.42818;1.42975;1.42736;1.42924;0.06094848;1.39952095
17623;1314907200;739;1.42925;1.42925;1.42716;1.42751;0.06246541;1.39952095
17622;1314910800;739;1.42752;1.42778;1.42655;1.42722;0.06134303;1.39952095
17621;1314914400;739;1.42719;1.42737;1.42599;1.4269;0.06028453;1.39952095
17620;1314918000;739;1.4269;1.42729;1.42572;1.42572;0.05182645;1.39952095
17619;1314921600;738;1.42586;1.4263;1.42551;1.42586;0.05402354;1.39997015
17618;1314925200;738;1.42588;1.42622;1.42566;1.42611;0.05540246;1.39997015
17617;1314928800;738;1.42616;1.42686;1.42608;1.42678;0.05894392;1.39997015
17616;1314932400;738;1.42679;1.42786;1.42636;1.42776;0.06474478;1.39997015
17615;1314936000;738;1.42777;1.42871;1.4275;1.42788;0.06501947;1.39997015
17614;1314939600;738;1.42787;1.42798;1.42573;1.42608;0.06133597;1.39997015
17613;1314943200;738;1.42607;1.42647;1.42531;1.42589;0.06314653;1.39997015
17612;1314946800;738;1.42589;1.4269;1.42576;1.42676;0.06731335;1.39997015
17611;1314950400;738;1.42675;1.4271;1.42415;1.42503;0.0627285;1.39997015
17610;1314954000;738;1.42503;1.42571;1.42261;1.42393;0.06240475;1.39997015
17609;1314957600;738;1.42392;1.42401;1.42083;1.42323;0.05743977;1.39997015
17608;1314961200;738;1.42323;1.4252;1.42277;1.42374;0.0587818;1.39997015
17607;1314964800;738;1.42372;1.42649;1.42235;1.42579;0.06149573;1.39997015
17606;1314968400;738;1.42579;1.42618;1.42422;1.42545;0.06191027;1.39997015
17605;1314972000;738;1.42549;1.4264;1.42495;1.42521;0.05999818;1.39997015
17604;1314975600;738;1.42522;1.42875;1.42279;1.42535;0.05950819;1.39997015
17603;1314979200;738;1.42536;1.42757;1.41994;1.42243;0.05531379;1.39997015
17602;1314982800;738;1.42235;1.4238;1.41849;1.42078;0.05080308;1.39997015
17601;1314986400;738;1.4208;1.42364;1.41981;1.42019;0.04850055;1.39997015
17600;1314990000;738;1.42021;1.42124;1.41938;1.42039;0.05106344;1.39997015
17599;1314993600;738;1.42037;1.4209;1.41932;1.41965;0.05149156;1.39997015
17598;1314997200;738;1.41966;1.41984;1.41831;1.41869;0.04509089;1.39997015
17597;1315000800;738;1.41865;1.4202;1.41851;1.41942;0.04741373;1.39997015
17596;1315004400;738;1.4194;1.42118;1.41894;1.42028;0.04894105;1.39997015
17595;1315180800;737;1.4162;1.41725;1.41598;1.41603;0.04345953;1.4004516
17594;1315184400;737;1.41604;1.4161;1.41367;1.41566;0.04287046;1.4004516
17593;1315188000;737;1.41561;1.41572;1.41358;1.41476;0.03804179;1.4004516
17592;1315191600;737;1.41476;1.41604;1.41421;1.41499;0.03773172;1.4004516
17591;1315195200;737;1.41504;1.41727;1.4147;1.41645;0.03794698;1.4004516
17590;1315198800;737;1.41647;1.41716;1.41608;1.41681;0.04187576;1.4004516
17589;1315202400;737;1.41683;1.41696;1.41635;1.41675;0.04101641;1.4004516
17588;1315206000;737;1.41674;1.41698;1.41605;1.41656;0.04186198;1.4004516
17587;1315209600;737;1.41661;1.41665;1.41453;1.41471;0.02917206;1.4004516
17586;1315213200;737;1.41476;1.41536;1.41269;1.41307;0.02639643;1.4004516
17585;1315216800;737;1.41312;1.41478;1.41119;1.41418;0.0273869;1.4004516
17584;1315220400;737;1.41407;1.41617;1.41325;1.41365;0.0273335;1.4004516
17583;1315224000;737;1.41367;1.41569;1.41232;1.41239;0.02474529;1.4004516
17582;1315227600;737;1.41242;1.41407;1.41204;1.41304;0.02363698;1.4004516
17581;1315231200;737;1.41305;1.41377;1.41071;1.41196;0.02012097;1.4004516
17580;1315234800;737;1.41201;1.41299;1.41002;1.41056;0.01320043;1.4004516
17579;1315238400;737;1.41056;1.4128;1.40643;1.40739;0.0067785;1.4004516
17578;1315242000;737;1.40744;1.41154;1.40598;1.41153;0.01680446;1.4004516
17577;1315245600;737;1.41152;1.41215;1.40874;1.4103;0.01871942;1.4004516
17576;1315249200;737;1.41029;1.41161;1.40969;1.41147;0.0270073;1.4004516
17575;1315252800;737;1.41143;1.41146;1.40776;1.40885;0.0208184;1.4004516
17574;1315256400;737;1.40877;1.40932;1.40864;1.40888;0.021329;1.4004516
17573;1315260000;737;1.40887;1.40955;1.40881;1.40925;0.02531843;1.4004516
17572;1315263600;737;1.40925;1.40975;1.409;1.40961;0.02620583;1.4004516
17571;1315267200;736;1.40962;1.40978;1.40896;1.40947;0.02486041;1.40093735
17570;1315270800;736;1.40945;1.40947;1.40584;1.40629;0.02204382;1.40093735
17569;1315274400;736;1.4063;1.40749;1.40622;1.40684;0.02625032;1.40093735
17568;1315278000;736;1.40685;1.40752;1.40624;1.40708;0.03130597;1.40093735
17567;1315281600;736;1.40706;1.40826;1.40692;1.40727;0.02942577;1.40093735
17566;1315285200;736;1.40727;1.40818;1.40629;1.40785;0.0302376;1.40093735
17565;1315288800;736;1.40787;1.40819;1.40709;1.40782;0.03429416;1.40093735
17564;1315292400;736;1.40783;1.40784;1.40538;1.40597;0.03098217;1.40093735
17563;1315296000;736;1.40595;1.40663;1.40379;1.40451;0.02768937;1.40093735
17562;1315299600;736;1.40454;1.40927;1.40434;1.40849;0.0393471;1.40093735
17561;1315303200;736;1.40849;1.4115;1.40787;1.41109;0.04339907;1.40093735
17560;1315306800;736;1.41102;1.42839;1.41065;1.41858;0.05915775;1.40093735
17559;1315310400;736;1.41857;1.42458;1.41693;1.41793;0.05670238;1.40093735
17558;1315314000;736;1.41779;1.41971;1.41695;1.41812;0.05431839;1.40093735
17557;1315317600;736;1.41811;1.41873;1.41084;1.41115;0.04027212;1.40093735
17556;1315321200;736;1.41116;1.41178;1.40282;1.40463;0.02434093;1.40093735
17555;1315324800;736;1.40596;1.40734;1.40276;1.4062;0.03764756;1.40093735
17554;1315328400;736;1.40616;1.40896;1.40274;1.40367;0.0302279;1.40093735
17553;1315332000;736;1.40378;1.40436;1.39713;1.39977;0.02449688;1.40093735
17552;1315335600;736;1.39979;1.39986;1.39774;1.39875;0.02231993;1.40093735
17551;1315339200;736;1.3988;1.40057;1.39741;1.40043;0.02849839;1.40093735
17550;1315342800;736;1.40042;1.40176;1.39868;1.39885;0.02596418;1.40093735
17549;1315346400;736;1.39882;1.40026;1.39757;1.40025;0.02883057;1.40093735
17548;1315350000;736;1.40024;1.40027;1.39859;1.39963;0.02950065;1.40093735
17547;1315353600;735;1.39962;1.40073;1.39912;1.40031;0.03504224;1.4014448
17546;1315357200;735;1.40029;1.40074;1.39926;1.40004;0.02962058;1.4014448
17545;1315360800;735;1.40008;1.40093;1.39995;1.40085;0.03041011;1.4014448
17544;1315364400;735;1.40085;1.40251;1.40055;1.40228;0.03721083;1.4014448
17543;1315368000;735;1.40229;1.40507;1.40218;1.40225;0.04346586;1.4014448
17542;1315371600;735;1.40233;1.40356;1.4022;1.40273;0.04445617;1.4014448
17541;1315375200;735;1.40275;1.4063;1.40271;1.40498;0.05355948;1.4014448
17540;1315378800;735;1.40498;1.40507;1.40383;1.40411;0.05231072;1.4014448
17539;1315382400;735;1.40415;1.4067;1.40361;1.40646;0.05961776;1.4014448
17538;1315386000;735;1.40642;1.4085;1.40476;1.40787;0.06430281;1.4014448
17537;1315389600;735;1.40787;1.40865;1.40534;1.40829;0.06382208;1.4014448
17536;1315393200;735;1.40828;1.4148;1.4048;1.40895;0.06442386;1.4014448
17535;1315396800;735;1.40896;1.41045;1.40367;1.40579;0.06344475;1.4014448
17534;1315400400;735;1.40584;1.4079;1.4025;1.40508;0.05708572;1.4014448
17533;1315404000;735;1.40502;1.40711;1.40437;1.40449;0.05720938;1.4014448
17532;1315407600;735;1.40452;1.40615;1.40216;1.4048;0.05657033;1.4014448
17531;1315411200;735;1.40486;1.40599;1.40106;1.40588;0.05954278;1.4014448
17530;1315414800;735;1.40595;1.40629;1.4034;1.40351;0.0611752;1.4014448
17529;1315418400;735;1.4035;1.40889;1.40321;1.40568;0.06603921;1.4014448
17528;1315422000;735;1.4057;1.40769;1.40423;1.40606;0.0745274;1.4014448
17527;1315425600;735;1.40605;1.40704;1.40527;1.40702;0.07417805;1.4014448
17526;1315429200;735;1.40701;1.41028;1.40695;1.40918;0.07825828;1.4014448
17525;1315432800;735;1.40915;1.4103;1.40835;1.41027;0.084615;1.4014448
17524;1315436400;735;1.41027;1.41078;1.40946;1.4097;0.08177626;1.4014448
17523;1315440000;734;1.40969;1.40989;1.40923;1.40926;0.0810922;1.40192445
17522;1315443600;734;1.40926;1.40951;1.40767;1.40837;0.08049021;1.40192445
17521;1315447200;734;1.40833;1.40855;1.40765;1.40798;0.07499396;1.40192445
17520;1315450800;734;1.40799;1.40799;1.40628;1.40696;0.07153721;1.40192445
17519;1315454400;734;1.40694;1.40777;1.40581;1.40657;0.06532202;1.40192445
17518;1315458000;734;1.40655;1.40675;1.40538;1.40608;0.06988934;1.40192445
17517;1315461600;734;1.40609;1.40625;1.40499;1.4054;0.06700583;1.40192445
17516;1315465200;734;1.4054;1.4071;1.40533;1.40698;0.06951769;1.40192445
17515;1315468800;734;1.40696;1.40711;1.40571;1.40668;0.07203486;1.40192445
17514;1315472400;734;1.40659;1.40802;1.40615;1.40783;0.07225304;1.40192445
17513;1315476000;734;1.40778;1.40888;1.40581;1.40614;0.06407612;1.40192445
17512;1315479600;734;1.40614;1.40805;1.40607;1.40718;0.06751091;1.40192445
17511;1315483200;734;1.4072;1.40827;1.40607;1.40719;0.06969919;1.40192445
17510;1315486800;734;1.40721;1.40726;1.404;1.40534;0.06505187;1.40192445
17509;1315490400;734;1.40537;1.40651;1.40286;1.40386;0.06610346;1.40192445
17508;1315494000;734;1.40384;1.4062;1.39429;1.39829;0.05434495;1.40192445
17507;1315497600;734;1.39827;1.40223;1.39668;1.39922;0.05813239;1.40192445
17506;1315501200;734;1.39922;1.40151;1.39675;1.40018;0.05934951;1.40192445
17505;1315504800;734;1.40017;1.40135;1.39389;1.3946;0.04546823;1.40192445
17504;1315508400;734;1.39459;1.39551;1.39105;1.39333;0.04432546;1.40192445
17503;1315512000;734;1.39332;1.39429;1.3885;1.38977;0.04473402;1.40192445
17502;1315515600;734;1.38973;1.39073;1.38745;1.38884;0.04195588;1.40192445
17501;1315519200;734;1.38886;1.39002;1.38805;1.38887;0.05042949;1.40192445
17500;1315522800;734;1.38885;1.38895;1.38717;1.38803;0.04488376;1.40192445
17499;1315526400;733;1.38802;1.38879;1.38771;1.38838;0.0466587;1.40226035
17498;1315530000;733;1.38837;1.39036;1.38837;1.39013;0.05107436;1.40226035
17497;1315533600;733;1.39013;1.39177;1.38823;1.38886;0.0481186;1.40226035
17496;1315537200;733;1.38885;1.39248;1.38882;1.39146;0.0541805;1.40226035
17495;1315540800;733;1.39148;1.39303;1.39143;1.393;0.06063173;1.40226035
17494;1315544400;733;1.39302;1.3936;1.39236;1.39332;0.06136422;1.40226035
17493;1315548000;733;1.39333;1.39334;1.39207;1.39245;0.0622069;1.40226035
17492;1315551600;733;1.39249;1.39249;1.39052;1.39126;0.05522332;1.40226035
17491;1315555200;733;1.39126;1.39126;1.38856;1.38994;0.05111012;1.40226035
17490;1315558800;733;1.38994;1.39134;1.38815;1.39031;0.0516;1.40226035
17489;1315562400;733;1.3903;1.39168;1.3861;1.3881;0.04657445;1.40226035
17488;1315566000;733;1.38808;1.38822;1.38338;1.38529;0.04501585;1.40226035
17487;1315569600;733;1.3853;1.38617;1.37876;1.37924;0.02824744;1.40226035
17486;1315573200;733;1.37925;1.38188;1.37881;1.38071;0.0370027;1.40226035
17485;1315576800;733;1.38078;1.3819;1.37988;1.3813;0.04362557;1.40226035
17484;1315580400;733;1.38134;1.38387;1.37877;1.37921;0.03745622;1.40226035
17483;1315584000;733;1.37924;1.38008;1.36966;1.37059;0.01764204;1.40226035
17482;1315587600;733;1.37055;1.37342;1.37038;1.37129;0.02219078;1.40226035
17481;1315591200;733;1.3713;1.37237;1.36425;1.36648;0.01136497;1.40226035
17480;1315594800;733;1.36649;1.36866;1.36264;1.36866;0.01432788;1.40226035
17479;1315598400;733;1.36868;1.37225;1.36775;1.36879;0.01285807;1.40226035
17478;1315602000;733;1.36882;1.369;1.36516;1.36582;0.0149434;1.40226035
17477;1315605600;733;1.36583;1.3671;1.36532;1.36609;0.01098024;1.40226035
17476;1315609200;733;1.36607;1.36651;1.36435;1.36547;0.01164434;1.40226035
17475;1315785600;732;1.35861;1.3602;1.35534;1.35672;-0.00894805;1.4023817
17474;1315789200;732;1.3569;1.36053;1.35686;1.36048;-0.00233006;1.4023817
17473;1315792800;732;1.36051;1.36218;1.35727;1.35822;-0.01252374;1.4023817
17472;1315796400;732;1.35822;1.36178;1.35787;1.35955;-0.00849546;1.4023817
17471;1315800000;732;1.35954;1.36033;1.359;1.3593;-0.00321489;1.4023817
17470;1315803600;732;1.35929;1.35929;1.35753;1.35918;0.0008976;1.4023817
17469;1315807200;732;1.35919;1.35964;1.35784;1.35822;-0.00519798;1.4023817
17468;1315810800;732;1.35823;1.35869;1.34936;1.35168;-0.01507753;1.4023817
17467;1315814400;732;1.35169;1.354;1.35112;1.35368;-0.01631848;1.4023817
17466;1315818000;732;1.35367;1.35849;1.35303;1.35571;-0.01627192;1.4023817
17465;1315821600;732;1.35571;1.35843;1.35339;1.35611;-0.01460059;1.4023817
17464;1315825200;732;1.35612;1.36252;1.35589;1.35964;-0.01046601;1.4023817
17463;1315828800;732;1.35964;1.36425;1.35914;1.36247;0.00214317;1.4023817
17462;1315832400;732;1.36246;1.36298;1.35906;1.36027;-0.00433002;1.4023817
17461;1315836000;732;1.36032;1.3657;1.3593;1.3628;0.00573085;1.4023817
17460;1315839600;732;1.36281;1.36774;1.36211;1.36645;0.01288009;1.4023817
17459;1315843200;732;1.36646;1.36938;1.36149;1.36847;0.01916739;1.4023817
17458;1315846800;732;1.36847;1.3687;1.36055;1.36088;-0.00147699;1.4023817
17457;1315850400;732;1.36086;1.36524;1.36081;1.36336;0.00060146;1.4023817
17456;1315854000;732;1.36336;1.36435;1.35849;1.36071;-0.0057617;1.4023817
17455;1315857600;732;1.3607;1.36152;1.35617;1.35769;-0.01555583;1.4023817
17454;1315861200;732;1.35768;1.36284;1.35555;1.35731;-0.0159875;1.4023817
17453;1315864800;732;1.3573;1.3669;1.35558;1.36627;0.00083439;1.4023817
17452;1315868400;732;1.36626;1.36838;1.36516;1.3677;0.00269796;1.4023817
17451;1315872000;731;1.36804;1.36814;1.36582;1.36596;-0.00230607;1.40256715
17450;1315875600;731;1.36597;1.36788;1.36494;1.36576;-0.00570378;1.40256715
17449;1315879200;731;1.36579;1.36628;1.36372;1.36372;-0.00683425;1.40256715
17448;1315882800;731;1.36371;1.36445;1.36203;1.3636;-0.00611616;1.40256715
17447;1315886400;731;1.3636;1.3673;1.36349;1.367;-0.00389905;1.40256715
17446;1315890000;731;1.36699;1.36826;1.36615;1.36766;0.00310019;1.40256715
17445;1315893600;731;1.36765;1.36883;1.36651;1.36856;0.00607208;1.40256715
17444;1315897200;731;1.36856;1.36883;1.36769;1.36781;-0.00008042;1.40256715
17443;1315900800;731;1.36782;1.36805;1.36443;1.36537;-0.00705303;1.40256715
17442;1315904400;731;1.36536;1.36949;1.36488;1.36563;-0.00629746;1.40256715
17441;1315908000;731;1.3656;1.36569;1.35773;1.3584;-0.02081125;1.40256715
17440;1315911600;731;1.3584;1.36162;1.35575;1.3615;-0.01037826;1.40256715
17439;1315915200;731;1.3615;1.36389;1.35848;1.36169;-0.01199979;1.40256715
17438;1315918800;731;1.36167;1.36726;1.36078;1.36393;-0.00252946;1.40256715
17437;1315922400;731;1.3639;1.37101;1.36296;1.36648;-0.0046177;1.40256715
17436;1315926000;731;1.36647;1.36825;1.36229;1.36591;-0.00199867;1.40256715
17435;1315929600;731;1.36589;1.37041;1.36327;1.36993;0.0041389;1.40256715
